"","treatment","groupID","round","contribution","endowment","share","stock","gain","bot_active","disaster","EWE","noComprehension"
"1482","Lo000","Lo000_8",2,8.25,25,0.32828933747412,29.75,4.75,0,0,0,1
"1483","Lo000","Lo000_8",3,10.25,29.75,0.345856507230256,35.5,5.75,0,0,0,1
"1484","Lo000","Lo000_8",4,14.75,35.5,0.419823206665312,43.75,8.25,0,0,0,1
"1485","Lo000","Lo000_8",5,16,43.75,0.367088907469342,51.75,8,0,0,0,1
"1486","Lo000","Lo000_8",6,14.25,51.75,0.276053639846743,59.5,7.75,0,0,0,1
"1487","Lo000","Lo000_8",7,18.5,59.5,0.314148890434648,69,9.5,0,0,0,1
"1488","Lo000","Lo000_8",8,20,69,0.291467002942413,79,10,0,0,0,1
"1489","Lo000","Lo000_8",9,21,79,0.262502743607395,90,11,0,0,0,1
"1490","Lo000","Lo000_8",10,19.25,90,0.21380217005217,99.75,9.75,0,0,0,1
"1491","Lo000","Lo000_9",1,9.25,20,0.4625,24.75,4.75,0,0,0,0
"1492","Lo000","Lo000_9",2,11.75,24.75,0.479395604395604,31,6.25,0,0,0,0
"1493","Lo000","Lo000_9",3,13,31,0.424099675712579,38,7,0,0,0,0
"1494","Lo000","Lo000_9",4,15.75,38,0.41482683982684,46.25,8.25,0,0,0,0
"1495","Lo000","Lo000_9",5,14.5,46.25,0.313421020582146,53.75,7.5,0,0,0,0
"1496","Lo000","Lo000_9",6,19.5,53.75,0.361084878616569,64.25,10.5,0,0,0,0
"1497","Lo000","Lo000_9",7,19.75,64.25,0.30778547737503,74.5,10.25,0,0,0,0
"1498","Lo000","Lo000_9",8,19.75,74.5,0.263539039071228,84.75,10.25,0,0,0,0
"1499","Lo000","Lo000_9",9,20,84.75,0.236962928519817,94.75,10,0,0,0,0
"1500","Lo000","Lo000_9",10,18.5,94.75,0.195716343360162,104.25,9.5,0,0,0,0
"1501","Lo033","Lo033_10",1,11.25,20,0.5625,25.75,5.75,0,0,0,1
"1502","Lo033","Lo033_10",2,11.75,25.75,0.459702380952381,32,6.25,0,0,0,1
"1503","Lo033","Lo033_10",3,11.25,32,0.352755955691509,37.75,5.75,0,0,0,1
"1504","Lo033","Lo033_10",4,12.25,37.75,0.324069424517775,44.5,6.75,0,0,0,1
"1505","Lo033","Lo033_10",5,15.5,44.5,0.347470898004435,53,8.5,0,0,0,1
"1506","Lo033","Lo033_10",6,16,53,0.301199403738103,61,8,0,0,0,1
"1507","Lo033","Lo033_10",7,19.5,61,0.32038546378491,36,-25,0,1,1,1
"1508","Lo033","Lo033_10",8,10.25,36,0.284308338720103,41.75,5.75,0,0,0,1
"1509","Lo033","Lo033_10",9,9.5,41.75,0.228613662760004,47.25,5.5,0,0,0,1
"1510","Lo033","Lo033_10",10,8.75,47.25,0.184194962110223,26.75,-20.5,0,1,1,1
"1511","Lo033","Lo033_11",1,10.25,20,0.5125,25.75,5.75,0,0,0,0
"1512","Lo033","Lo033_11",2,11.75,25.75,0.457357859531773,32,6.25,0,0,0,0
"1513","Lo033","Lo033_11",3,15.5,32,0.484423981191223,40.5,8.5,0,0,0,0
"1514","Lo033","Lo033_11",4,16,40.5,0.392749767348612,24.5,-16,0,1,1,0
"1515","Lo033","Lo033_11",5,8.75,24.5,0.355040792540793,29.75,5.25,0,0,0,0
"1516","Lo033","Lo033_11",6,8.5,29.75,0.285138248847926,34.25,4.5,0,0,0,0
"1517","Lo033","Lo033_11",7,9.25,34.25,0.271158008658009,39,4.75,0,0,0,0
"1518","Lo033","Lo033_11",8,9.75,39,0.251934460134075,44.25,5.25,0,0,0,0
"1519","Lo033","Lo033_11",9,12.25,44.25,0.276877949106842,25.5,-18.75,0,1,1,0
"1520","Lo033","Lo033_11",10,4,25.5,0.156007834757835,14,-11.5,0,1,1,0
"1521","Lo033","Lo033_12",1,9,20,0.45,25,5,0,0,0,0
"1522","Lo033","Lo033_12",2,12,25,0.478978243978244,31,6,0,0,0,0
"1523","Lo033","Lo033_12",3,13.75,31,0.44351815569488,38.25,7.25,0,0,0,0
"1524","Lo033","Lo033_12",4,17.25,38.25,0.451995373048005,47,8.75,0,0,0,0
"1525","Lo033","Lo033_12",5,18.25,47,0.391755844906213,56.75,9.75,0,0,0,0
"1526","Lo033","Lo033_12",6,19.5,56.75,0.337530168710458,67.25,10.5,0,0,0,0
"1527","Lo033","Lo033_12",7,21.5,67.25,0.320040947039704,39.5,-27.75,0,1,1,0
"1528","Lo033","Lo033_12",8,9.75,39.5,0.246986065736066,44.75,5.25,0,0,0,0
"1529","Lo033","Lo033_12",9,11,44.75,0.247187715665977,25.75,-19,0,1,1,0
"1530","Lo033","Lo033_12",10,4.75,25.75,0.187470138557095,29,3.25,0,0,0,0
"1531","Lo033","Lo033_13",1,8.5,20,0.425,24.5,4.5,0,0,0,0
"1532","Lo033","Lo033_13",2,9.5,24.5,0.391176142697882,30,5.5,0,0,0,0
"1533","Lo033","Lo033_13",3,12.75,30,0.429395161290323,19,-11,0,1,1,0
"1534","Lo033","Lo033_13",4,7.5,19,0.39234022556391,23.5,4.5,0,0,0,0
"1535","Lo033","Lo033_13",5,8.25,23.5,0.352444005270092,14.5,-9,0,1,1,0
"1536","Lo033","Lo033_13",6,4.25,14.5,0.291769688644689,17.25,2.75,0,0,0,0
"1537","Lo033","Lo033_13",7,4.75,17.25,0.272365196078431,20.5,3.25,0,0,0,0
"1538","Lo033","Lo033_13",8,5.5,20.5,0.269047619047619,12,-8.5,0,1,1,0
"1539","Lo033","Lo033_13",9,2.25,12,0.18997668997669,13.75,1.75,0,0,0,0
"1540","Lo033","Lo033_13",10,1.75,13.75,0.125595238095238,15,1.25,0,0,0,0
"1541","Lo033","Lo033_14",1,9.25,20,0.4625,24.75,4.75,0,0,0,1
"1542","Lo033","Lo033_14",2,11,24.75,0.442779790660225,30.75,6,0,0,0,1
"1543","Lo033","Lo033_14",3,13,30.75,0.423655913978495,37.75,7,0,0,0,1
"1544","Lo033","Lo033_14",4,16,37.75,0.422647277561194,23.25,-14.5,0,1,1,1
"1545","Lo033","Lo033_14",5,8.5,23.25,0.363018774703557,14.25,-9,0,1,1,1
"1546","Lo033","Lo033_14",6,4.75,14.25,0.330311355311355,9,-5.25,0,1,1,1
"1547","Lo033","Lo033_14",7,2.5,9,0.277777777777778,10.5,1.5,0,0,0,1
"1548","Lo033","Lo033_14",8,2.25,10.5,0.216666666666667,12.25,1.75,0,0,0,1
"1549","Lo033","Lo033_14",9,1.75,12.25,0.141774891774892,7.25,-5,0,1,1,1
"1550","Lo033","Lo033_14",10,1,7.25,0.138392857142857,8.25,1,0,0,0,1
"1551","Lo033","Lo033_15",1,10.5,20,0.525,25.5,5.5,0,0,0,0
"1552","Lo033","Lo033_15",2,12.25,25.5,0.482863568215892,32.25,6.75,0,0,0,0
"1553","Lo033","Lo033_15",3,12.5,32.25,0.389022544501672,38.75,6.5,0,0,0,0
"1554","Lo033","Lo033_15",4,13.75,38.75,0.35441267467643,23.25,-15.5,0,1,1,0
"1555","Lo033","Lo033_15",5,9.75,23.25,0.420714882943144,28.5,5.25,0,0,0,0
"1556","Lo033","Lo033_15",6,9,28.5,0.317582417582418,16.75,-11.75,0,1,1,0
"1557","Lo033","Lo033_15",7,4.5,16.75,0.269281045751634,9.75,-7,0,1,1,0
"1558","Lo033","Lo033_15",8,2.5,9.75,0.259343434343434,11.25,1.5,0,0,0,0
"1559","Lo033","Lo033_15",9,2.5,11.25,0.223601398601399,12.75,1.5,0,0,0,0
"1560","Lo033","Lo033_15",10,2.75,12.75,0.214410589410589,15,2.25,0,0,0,0
"1561","Lo033","Lo033_16",1,8.25,20,0.4125,24.75,4.75,0,0,0,0
"1562","Lo033","Lo033_16",2,8.5,24.75,0.343205128205128,29.25,4.5,0,0,0,0
"1563","Lo033","Lo033_16",3,12.5,29.25,0.427873563218391,18.25,-11,0,1,1,0
"1564","Lo033","Lo033_16",4,6.75,18.25,0.368206054351565,22.5,4.25,0,0,0,0
"1565","Lo033","Lo033_16",5,6.5,22.5,0.289560982495765,26,3.5,0,0,0,0
"1566","Lo033","Lo033_16",6,7.25,26,0.277664835164835,29.75,3.75,0,0,0,0
"1567","Lo033","Lo033_16",7,7,29.75,0.235919540229885,33.75,4,0,0,0,0
"1568","Lo033","Lo033_16",8,8.75,33.75,0.258342369205747,39,5.25,0,0,0,0
"1569","Lo033","Lo033_16",9,8.75,39,0.223621684148,44.25,5.25,0,0,0,0
"1570","Lo033","Lo033_16",10,7.75,44.25,0.174603174603175,48.5,4.25,0,0,0,0
"1571","Lo033","Lo033_17",1,9.5,20,0.475,25.5,5.5,0,0,0,1
"1572","Lo033","Lo033_17",2,10.5,25.5,0.410021645021645,31,5.5,0,0,0,1
"1573","Lo033","Lo033_17",3,14.75,31,0.474933454564622,39.25,8.25,0,0,0,1
"1574","Lo033","Lo033_17",4,14.25,39.25,0.359939121452279,24,-15.25,0,1,1,1
"1575","Lo033","Lo033_17",5,9.25,24,0.384909420289855,14.5,-9.5,0,1,1,1
"1576","Lo033","Lo033_17",6,4.25,14.5,0.296875,8.75,-5.75,0,1,1,1
"1577","Lo033","Lo033_17",7,2.75,8.75,0.308333333333333,11,2.25,0,0,0,1
"1578","Lo033","Lo033_17",8,2,11,0.181818181818182,12,1,0,0,0,1
"1579","Lo033","Lo033_17",9,2,12,0.166666666666667,7,-5,0,1,1,1
"1580","Lo033","Lo033_17",10,0.5,7,0.0714285714285714,7.5,0.5,0,0,0,1
"1581","Lo033","Lo033_18",1,9.75,20,0.4875,25.25,5.25,0,0,0,0
"1582","Lo033","Lo033_18",2,11,25.25,0.434164498947108,31.25,6,0,0,0,0
"1583","Lo033","Lo033_18",3,12.75,31.25,0.409794413455037,38.5,7.25,0,0,0,0
"1584","Lo033","Lo033_18",4,15,38.5,0.386807931427731,46.5,8,0,0,0,0
"1585","Lo033","Lo033_18",5,20.25,46.5,0.434456780076985,29,-17.5,0,1,1,0
"1586","Lo033","Lo033_18",6,8.25,29,0.283189655172414,17.25,-11.75,0,1,1,0
"1587","Lo033","Lo033_18",7,4.25,17.25,0.245404411764706,20,2.75,0,0,0,0
"1588","Lo033","Lo033_18",8,5.75,20,0.287280701754386,23.25,3.25,0,0,0,0
"1589","Lo033","Lo033_18",9,5.75,23.25,0.247529644268775,26.5,3.25,0,0,0,0
"1590","Lo033","Lo033_18",10,5,26.5,0.18761396011396,29.5,3,0,0,0,0
"1591","Lo033","Lo033_19",1,11,20,0.55,26,6,0,0,0,0
"1592","Lo033","Lo033_19",2,10,26,0.386369047619048,31,5,0,0,0,0
"1593","Lo033","Lo033_19",3,13.75,31,0.446969696969697,38.25,7.25,0,0,0,0
"1594","Lo033","Lo033_19",4,16.75,38.25,0.439087301587302,24,-14.25,0,1,1,0
"1595","Lo033","Lo033_19",5,8,24,0.333621541501976,28,4,0,0,0,0
"1596","Lo033","Lo033_19",6,10.5,28,0.37338883976815,17,-11,0,1,1,0
"1597","Lo033","Lo033_19",7,4.25,17,0.251429738562091,19.75,2.75,0,0,0,0
"1598","Lo033","Lo033_19",8,5.75,19.75,0.291981792717087,23,3.25,0,0,0,0
"1599","Lo033","Lo033_19",9,6,23,0.261693722943723,26,3,0,0,0,0
"1600","Lo033","Lo033_19",10,5,26,0.192281746031746,29,3,0,0,0,0
"1601","Lo033","Lo033_2",1,10.25,20,0.5125,25.75,5.75,0,0,0,1
"1602","Lo033","Lo033_2",2,11,25.75,0.421528551963335,31.75,6,0,0,0,1
"1603","Lo033","Lo033_2",3,15,31.75,0.471268099716376,39.75,8,0,0,0,1
"1604","Lo033","Lo033_2",4,16.5,39.75,0.417596428459342,48.25,8.5,0,0,0,1
"1605","Lo033","Lo033_2",5,19,48.25,0.392023953301127,58.25,10,0,0,0,1
"1606","Lo033","Lo033_2",6,21.5,58.25,0.368485382217517,69.75,11.5,0,0,0,1
"1607","Lo033","Lo033_2",7,19.5,69.75,0.278787609571192,40.25,-29.5,0,1,1,1
"1608","Lo033","Lo033_2",8,10.5,40.25,0.260283771106942,23.25,-17,0,1,1,1
"1609","Lo033","Lo033_2",9,5,23.25,0.21487977602108,26.25,3,0,0,0,1
"1610","Lo033","Lo033_2",10,5,26.25,0.189126984126984,15,-11.25,0,1,1,1
"1611","Lo033","Lo033_20",1,10.5,20,0.525,25.5,5.5,0,0,0,1
"1612","Lo033","Lo033_20",2,11.75,25.5,0.463062589584329,31.75,6.25,0,0,0,1
"1613","Lo033","Lo033_20",3,13.25,31.75,0.415231092436975,38.5,6.75,0,0,0,1
"1614","Lo033","Lo033_20",4,14.25,38.5,0.369060175157736,46.25,7.75,0,0,0,1
"1615","Lo033","Lo033_20",5,15.25,46.25,0.330800780702492,54,7.75,0,0,0,1
"1616","Lo033","Lo033_20",6,18,54,0.333333333333333,31.75,-22.25,0,1,1,1
"1617","Lo033","Lo033_20",7,10,31.75,0.315067190669371,36.75,5,0,0,0,1
"1618","Lo033","Lo033_20",8,10.5,36.75,0.285696282468162,42.25,5.5,0,0,0,1
"1619","Lo033","Lo033_20",9,9.5,42.25,0.223328291422449,47.75,5.5,0,0,0,1
"1620","Lo033","Lo033_20",10,9.25,47.75,0.193746381531336,26.5,-21.25,0,1,1,1
"1621","Lo033","Lo033_21",1,8.75,20,0.4375,25.25,5.25,0,0,0,0
"1622","Lo033","Lo033_21",2,10.5,25.25,0.413249158249158,30.75,5.5,0,0,0,0
"1623","Lo033","Lo033_21",3,14,30.75,0.452341420439143,37.75,7,0,0,0,0
"1624","Lo033","Lo033_21",4,15.5,37.75,0.411287932669512,46.25,8.5,0,0,0,0
"1625","Lo033","Lo033_21",5,18.75,46.25,0.404727398205659,56.5,10.25,0,0,0,0
"1626","Lo033","Lo033_21",6,18,56.5,0.319700052932996,33,-23.5,0,1,1,0
"1627","Lo033","Lo033_21",7,10,33,0.301445123503947,38,5,0,0,0,0
"1628","Lo033","Lo033_21",8,10.5,38,0.277277783856731,43.5,5.5,0,0,0,0
"1629","Lo033","Lo033_21",9,10,43.5,0.230936096884096,48.5,5,0,0,0,0
"1630","Lo033","Lo033_21",10,9.5,48.5,0.198790007663954,54,5.5,0,0,0,0
"1631","Lo033","Lo033_22",1,11,20,0.55,26,6,0,0,0,1
"1632","Lo033","Lo033_22",2,13,26,0.500456349206349,33,7,0,0,0,1
"1633","Lo033","Lo033_22",3,12.25,33,0.369550342130987,20,-13,0,1,1,1
"1634","Lo033","Lo033_22",4,8.25,20,0.41468253968254,24.75,4.75,0,0,0,1
"1635","Lo033","Lo033_22",5,8.25,24.75,0.333198757763975,29.5,4.75,0,0,0,1
"1636","Lo033","Lo033_22",6,10.25,29.5,0.34465249454126,35.25,5.75,0,0,0,1
"1637","Lo033","Lo033_22",7,9.25,35.25,0.262701567113332,40,4.75,0,0,0,1
"1638","Lo033","Lo033_22",8,11.25,40,0.281984863660088,23,-17,0,1,1,1
"1639","Lo033","Lo033_22",9,5,23,0.215515010351967,26,3,0,0,0,1
"1640","Lo033","Lo033_22",10,4.25,26,0.163219373219373,14.75,-11.25,0,1,1,1
"1641","Lo033","Lo033_23",1,10.25,20,0.5125,25.75,5.75,0,0,0,1
"1642","Lo033","Lo033_23",2,11.5,25.75,0.449292714753734,32.25,6.5,0,0,0,1
"1643","Lo033","Lo033_23",3,14.25,32.25,0.440324279033956,40,7.75,0,0,0,1
"1644","Lo033","Lo033_23",4,11.5,40,0.286945955397608,23.5,-16.5,0,1,1,1
"1645","Lo033","Lo033_23",5,9.5,23.5,0.404438405797101,29,5.5,0,0,0,1
"1646","Lo033","Lo033_23",6,8.75,29,0.300718390804598,34.25,5.25,0,0,0,1
"1647","Lo033","Lo033_23",7,8.5,34.25,0.24735803412274,38.75,4.5,0,0,0,1
"1648","Lo033","Lo033_23",8,12,38.75,0.308173076923077,44.75,6,0,0,0,1
"1649","Lo033","Lo033_23",9,10,44.75,0.223484848484848,49.75,5,0,0,0,1
"1650","Lo033","Lo033_23",10,11,49.75,0.220231842737095,55.75,6,0,0,0,1
"1651","Lo033","Lo033_24",1,8.75,20,0.4375,25.25,5.25,0,0,0,1
"1652","Lo033","Lo033_24",2,10.25,25.25,0.412004662004662,31,5.75,0,0,0,1
"1653","Lo033","Lo033_24",3,11.75,31,0.380957767722474,37.25,6.25,0,0,0,1
"1654","Lo033","Lo033_24",4,13.75,37.25,0.371901260504202,44.5,7.25,0,0,0,1
"1655","Lo033","Lo033_24",5,14.5,44.5,0.323171080869153,52,7.5,0,0,0,1
"1656","Lo033","Lo033_24",6,19.25,52,0.37103024970672,61.75,9.75,0,0,0,1
"1657","Lo033","Lo033_24",7,18.25,61.75,0.293730636048843,71.5,9.75,0,0,0,1
"1658","Lo033","Lo033_24",8,22.75,71.5,0.319008706621158,83.75,12.25,0,0,0,1
"1659","Lo033","Lo033_24",9,20.5,83.75,0.24491838632841,47.5,-36.25,0,1,1,1
"1660","Lo033","Lo033_24",10,9.25,47.5,0.194621749408983,52.25,4.75,0,0,0,1
"1661","Lo033","Lo033_25",1,10.25,20,0.5125,25.75,5.75,0,0,0,1
"1662","Lo033","Lo033_25",2,12,25.75,0.464387464387464,31.75,6,0,0,0,1
"1663","Lo033","Lo033_25",3,15,31.75,0.470776586496668,39.75,8,0,0,0,1
"1664","Lo033","Lo033_25",4,18,39.75,0.453220390720391,48.75,9,0,0,0,1
"1665","Lo033","Lo033_25",5,17.75,48.75,0.36136540736696,29.25,-19.5,0,1,1,1
"1666","Lo033","Lo033_25",6,9.75,29.25,0.331193095208668,34.5,5.25,0,0,0,1
"1667","Lo033","Lo033_25",7,9.5,34.5,0.276274268921328,20.25,-14.25,0,1,1,1
"1668","Lo033","Lo033_25",8,4.5,20.25,0.221064023695603,11.5,-8.75,0,1,1,1
"1669","Lo033","Lo033_25",9,1.75,11.5,0.153409090909091,12.75,1.25,0,0,0,1
"1670","Lo033","Lo033_25",10,2.25,12.75,0.172452547452547,7.5,-5.25,0,1,1,1
"1671","Lo033","Lo033_26",1,8.75,20,0.4375,25.25,5.25,0,0,0,1
"1672","Lo033","Lo033_26",2,10.25,25.25,0.409811253561254,31,5.75,0,0,0,1
"1673","Lo033","Lo033_26",3,14.5,31,0.470221560846561,38.5,7.5,0,0,0,1
"1674","Lo033","Lo033_26",4,18,38.5,0.47093253968254,47.5,9,0,0,0,1
"1675","Lo033","Lo033_26",5,15.5,47.5,0.324579521631408,56,8.5,0,0,0,1
"1676","Lo033","Lo033_26",6,21.5,56,0.384087700966104,67.5,11.5,0,0,0,1
"1677","Lo033","Lo033_26",7,21,67.5,0.310746559376696,78.5,11,0,0,0,1
"1678","Lo033","Lo033_26",8,22,78.5,0.280339109970047,89.5,11,0,0,0,1
"1679","Lo033","Lo033_26",9,20.5,89.5,0.229697296238245,100,10.5,0,0,0,1
"1680","Lo033","Lo033_26",10,22,100,0.221293132183,55.75,-44.25,0,1,1,1
"1681","Lo033","Lo033_27",1,9.75,20,0.4875,25.25,5.25,0,0,0,0
"1682","Lo033","Lo033_27",2,10.25,25.25,0.40741008991009,31,5.75,0,0,0,0
"1683","Lo033","Lo033_27",3,13.5,31,0.439677673577268,38.5,7.5,0,0,0,0
"1684","Lo033","Lo033_27",4,15.25,38.5,0.391537467700258,46.25,7.75,0,0,0,0
"1685","Lo033","Lo033_27",5,16,46.25,0.34484993223595,54.25,8,0,0,0,0
"1686","Lo033","Lo033_27",6,17.25,54.25,0.316605054302423,63,8.75,0,0,0,0
"1687","Lo033","Lo033_27",7,20.75,63,0.328818985863477,37.5,-25.5,0,1,1,0
"1688","Lo033","Lo033_27",8,8.5,37.5,0.226173541963016,21.25,-16.25,0,1,1,0
"1689","Lo033","Lo033_27",9,5.5,21.25,0.258387445887446,24.75,3.5,0,0,0,0
"1690","Lo033","Lo033_27",10,5,24.75,0.201666666666667,27.75,3,0,0,0,0
"1691","Lo033","Lo033_28",1,10.75,20,0.5375,26.25,6.25,0,0,0,0
"1692","Lo033","Lo033_28",2,11.75,26.25,0.443782051282051,32.5,6.25,0,0,0,0
"1693","Lo033","Lo033_28",3,14.5,32.5,0.445610119047619,20.25,-12.25,0,1,1,0
"1694","Lo033","Lo033_28",4,7,20.25,0.34295967190704,24.25,4,0,0,0,0
"1695","Lo033","Lo033_28",5,8.75,24.25,0.359392419175028,15.25,-9,0,1,1,0
"1696","Lo033","Lo033_28",6,5.25,15.25,0.34375,9,-6.25,0,1,1,0
"1697","Lo033","Lo033_28",7,2,9,0.222222222222222,5,-4,0,1,1,0
"1698","Lo033","Lo033_28",8,1,5,0.2,6,1,0,0,0,0
"1699","Lo033","Lo033_28",9,0.5,6,0.0833333333333333,6.5,0.5,0,0,0,0
"1700","Lo033","Lo033_28",10,0.75,6.5,0.119047619047619,7.75,1.25,0,0,0,0
"1701","Lo033","Lo033_29",1,10.5,20,0.525,25.5,5.5,0,0,0,0
"1702","Lo033","Lo033_29",2,11,25.5,0.430674868609651,31.5,6,0,0,0,0
"1703","Lo033","Lo033_29",3,11.5,31.5,0.36602166990098,38,6.5,0,0,0,0
"1704","Lo033","Lo033_29",4,14.75,38,0.391265001935734,46.25,8.25,0,0,0,0
"1705","Lo033","Lo033_29",5,17,46.25,0.365435340802988,55.25,9,0,0,0,0
"1706","Lo033","Lo033_29",6,21.5,55.25,0.386840601450052,33.5,-21.75,0,1,1,0
"1707","Lo033","Lo033_29",7,10,33.5,0.298351158645276,38.5,5,0,0,0,0
"1708","Lo033","Lo033_29",8,10.25,38.5,0.266531713900135,44.25,5.75,0,0,0,0
"1709","Lo033","Lo033_29",9,10.5,44.25,0.237431187507022,49.75,5.5,0,0,0,0
"1710","Lo033","Lo033_29",10,9,49.75,0.182331628303495,54.75,5,0,0,0,0
"1711","Lo033","Lo033_3",1,10.25,20,0.5125,25.75,5.75,0,0,0,0
"1712","Lo033","Lo033_3",2,11,25.75,0.426902868010439,31.75,6,0,0,0,0
"1713","Lo033","Lo033_3",3,14.5,31.75,0.455133928571429,39.25,7.5,0,0,0,0
"1714","Lo033","Lo033_3",4,15,39.25,0.382961390342648,47.25,8,0,0,0,0
"1715","Lo033","Lo033_3",5,17.75,47.25,0.37820557950177,56.5,9.25,0,0,0,0
"1716","Lo033","Lo033_3",6,19.75,56.5,0.349307166220636,33.5,-23,0,1,1,0
"1717","Lo033","Lo033_3",7,10.75,33.5,0.321610110319788,39.75,6.25,0,0,0,0
"1718","Lo033","Lo033_3",8,12,39.75,0.301322039839482,45.75,6,0,0,0,0
"1719","Lo033","Lo033_3",9,13,45.75,0.284722222222222,52.75,7,0,0,0,0
"1720","Lo033","Lo033_3",10,10.25,52.75,0.195155946994182,29.5,-23.25,0,1,1,0
"1721","Lo033","Lo033_30",1,8.75,20,0.4375,25.25,5.25,0,0,0,0
"1722","Lo033","Lo033_30",2,11.75,25.25,0.460909090909091,31.5,6.25,0,0,0,0
"1723","Lo033","Lo033_30",3,14.75,31.5,0.469254032258065,39.75,8.25,0,0,0,0
"1724","Lo033","Lo033_30",4,14,39.75,0.352673523726155,23.75,-16,0,1,1,0
"1725","Lo033","Lo033_30",5,8.5,23.75,0.357023411371237,28.25,4.5,0,0,0,0
"1726","Lo033","Lo033_30",6,9.75,28.25,0.345694216383872,33.5,5.25,0,0,0,0
"1727","Lo033","Lo033_30",7,10.75,33.5,0.31832757296467,20.25,-13.25,0,1,1,0
"1728","Lo033","Lo033_30",8,4.5,20.25,0.221679197994987,11.5,-8.75,0,1,1,0
"1729","Lo033","Lo033_30",9,2,11.5,0.174242424242424,12.5,1,0,0,0,0
"1730","Lo033","Lo033_30",10,2,12.5,0.16025641025641,13.5,1,0,0,0,0
"1731","Lo033","Lo033_31",1,9,20,0.45,25,5,0,0,0,1
"1732","Lo033","Lo033_31",2,9.75,25,0.388301282051282,30.25,5.25,0,0,0,1
"1733","Lo033","Lo033_31",3,12,30.25,0.397898706896552,36.25,6,0,0,0,1
"1734","Lo033","Lo033_31",4,14,36.25,0.386041569304851,21.75,-14.5,0,1,1,1
"1735","Lo033","Lo033_31",5,7.5,21.75,0.344832251082251,26.25,4.5,0,0,0,1
"1736","Lo033","Lo033_31",6,9.25,26.25,0.351272349936143,31,4.75,0,0,0,1
"1737","Lo033","Lo033_31",7,8.5,31,0.275289041696161,18,-13,0,1,1,1
"1738","Lo033","Lo033_31",8,3.75,18,0.209408324733402,10.25,-7.75,0,1,1,1
"1739","Lo033","Lo033_31",9,1.25,10.25,0.122727272727273,11,0.75,0,0,0,1
"1740","Lo033","Lo033_31",10,2,11,0.180681818181818,12,1,0,0,0,1
"1741","Lo033","Lo033_32",1,9.75,20,0.4875,25.25,5.25,0,0,0,0
"1742","Lo033","Lo033_32",2,12.5,25.25,0.498219373219373,31.75,6.5,0,0,0,0
"1743","Lo033","Lo033_32",3,14,31.75,0.434973497204101,38.75,7,0,0,0,0
"1744","Lo033","Lo033_32",4,15.5,38.75,0.398809905862216,23.75,-15,0,1,1,0
"1745","Lo033","Lo033_32",5,9,23.75,0.378532608695652,28.75,5,0,0,0,0
"1746","Lo033","Lo033_32",6,9.25,28.75,0.320561941251596,17,-11.75,0,1,1,0
"1747","Lo033","Lo033_32",7,4.25,17,0.25,19.75,2.75,0,0,0,0
"1748","Lo033","Lo033_32",8,4.25,19.75,0.214786967418546,11.75,-8,0,1,1,0
"1749","Lo033","Lo033_32",9,2.5,11.75,0.214015151515151,6.75,-5,0,1,1,0
"1750","Lo033","Lo033_32",10,0.75,6.75,0.113095238095238,4.25,-2.5,0,1,1,0
"1751","Lo033","Lo033_33",1,9.5,20,0.475,25.5,5.5,0,0,0,0
"1752","Lo033","Lo033_33",2,10.75,25.5,0.422399355877617,31.75,6.25,0,0,0,0
"1753","Lo033","Lo033_33",3,14.25,31.75,0.445541785262492,39.5,7.75,0,0,0,0
"1754","Lo033","Lo033_33",4,15.5,39.5,0.392418505062921,48,8.5,0,0,0,0
"1755","Lo033","Lo033_33",5,18,48,0.374602272727273,28.75,-19.25,0,1,1,0
"1756","Lo033","Lo033_33",6,8.25,28.75,0.288220744978253,33.5,4.75,0,0,0,0
"1757","Lo033","Lo033_33",7,10.75,33.5,0.320369303635433,39.75,6.25,0,0,0,0
"1758","Lo033","Lo033_33",8,9.75,39.75,0.245929858429858,22.75,-17,0,1,1,0
"1759","Lo033","Lo033_33",9,5.25,22.75,0.229090909090909,25.5,2.75,0,0,0,0
"1760","Lo033","Lo033_33",10,4.75,25.5,0.186698717948718,28.75,3.25,0,0,0,0
"1761","Lo033","Lo033_34",1,9,20,0.45,25,5,0,0,0,0
"1762","Lo033","Lo033_34",2,11,25,0.439935587761675,31,6,0,0,0,0
"1763","Lo033","Lo033_34",3,13.25,31,0.430773776418242,37.75,6.75,0,0,0,0
"1764","Lo033","Lo033_34",4,15.5,37.75,0.41059990145356,23.25,-14.5,0,1,1,0
"1765","Lo033","Lo033_34",5,7.25,23.25,0.311429512516469,27,3.75,0,0,0,0
"1766","Lo033","Lo033_34",6,8.25,27,0.306318681318681,31.75,4.75,0,0,0,0
"1767","Lo033","Lo033_34",7,9.25,31.75,0.291127873563218,18.5,-13.25,0,1,1,0
"1768","Lo033","Lo033_34",8,5,18.5,0.268399552803578,11.25,-7.25,0,1,1,0
"1769","Lo033","Lo033_34",9,1.5,11.25,0.132575757575758,12.75,1.5,0,0,0,0
"1770","Lo033","Lo033_34",10,2.5,12.75,0.197115384615385,14.25,1.5,0,0,0,0
"1771","Lo033","Lo033_35",1,9.5,20,0.475,25.5,5.5,0,0,0,0
"1772","Lo033","Lo033_35",2,11.25,25.5,0.447359098228663,31.25,5.75,0,0,0,0
"1773","Lo033","Lo033_35",3,13.75,31.25,0.438217276674938,38.5,7.25,0,0,0,0
"1774","Lo033","Lo033_35",4,14.25,38.5,0.370585116637748,23.5,-15,0,1,1,0
